longitude,latitude,ground_dsm_m,hover_altitude_m,agl_m,outbound_flight_s,return_flight_s,preflight_s,fixed_energy_kwh,relay_sortie,service_start_s,service_end_s,preparation_start_s,return_o01_s,energy_kwh,return_soc_percent,takeoff_s,arrival_s,drone_ready_s,charge_complete_s,covered_sorties,covered_gap_ids,pattern_gaps,relay_drone,energy_component
109.28027778,23.03333333,377.28515625,677.28515625,300.0,521.5554143047281,567.3541773255614,731.5554143047281,0.30346560930007627,RU-001,780.0,1697.0,48.44458569527194,2264.3541773255615,0.5836600537445207,81.76062332048373,228.44458569527194,750.0,2564.3541773255615,3001.466074159273,"P00005,P00020,P00024,P00071,P00089,P00107",[],"[('P00005', 0), ('P00020', 0), ('P00024', 0), ('P00071', 0), ('P00089', 0), ('P00107', 0)]",R01,RE-01
109.19944444,23.0575,689.9253540039062,989.9253540039062,300.0,637.2175111345099,709.0696239681688,847.2175111345099,0.3552222782312607,RU-002,2820.0,4008.0,1972.78248886549,4717.069623968169,0.7182222782312607,77.5555538052731,2152.78248886549,2790.0,5017.069623968169,5508.847424499619,"P00003,P00028,P00041,P00044,P00057,P00118",[],"[('P00003', 0), ('P00028', 0), ('P00041', 0), ('P00044', 0), ('P00057', 0), ('P00118', 0), ('P00118', 1)]",R02,RE-02
109.19444444,23.06333333,736.2197265625,1036.2197265625,300.0,703.4222584626402,779.1322356761818,913.4222584626402,0.39424157606669347,RU-003,4741.0,5779.0,3827.5777415373595,6558.132235676182,0.7114082427333601,77.7684924145825,4007.5777415373595,4711.0,6858.132235676182,7347.141834286609,"P00009,P00026,P00030",[],"[('P00009', 0), ('P00026', 0), ('P00030', 0)]",R01,RE-01
109.2203356,23.0319231,178.04286193847656,478.04286193847656,300.0,275.3958304947265,304.5910689895996,485.3958304947265,0.1603056564012031,RU-004,6273.0,7020.0,5787.604169505274,7324.5910689896,0.3885556564012031,87.8576357374624,5967.604169505274,6243.0,7624.5910689896,7982.441804402589,"P00010,P00014",[],"[('P00010', 0), ('P00014', 0)]",R02,RE-02
