reserve_fraction,horizontal_energy_scale,site,aircraft,max_safe_payload_kg,route_distance_m,cruise_altitude_m,empty_round_trip_energy_kwh,max_payload_round_trip_energy_kwh,empty_round_trip_feasible
0.4,1.0,S014,B,30.0,5410.9170943694,591.9473876953125,1.7193998822624232,2.351834421328119,True
0.4,1.0,S014,C,66.91577345477246,5410.9170943694,591.9473876953125,3.5162921736738317,4.8,True
0.4,1.0,S015,A,25.0,6019.113948538039,571.7992553710938,2.310265049010689,2.623130635439933,True
0.4,1.0,S015,B,27.121664298493727,6019.113948538039,571.7992553710938,1.8528891537237921,2.4,True
0.4,1.0,S015,C,56.15891293774043,6019.113948538039,571.7992553710938,3.847249315389197,4.8,True
0.5,1.0,S001,A,25.0,3063.411326288906,273.0566101074219,1.1649100946018893,1.3165122674842529,True
0.5,1.0,S001,B,30.0,3063.411326288906,273.0566101074219,0.9329079662820075,1.2776290042236256,True
0.5,1.0,S001,C,80.0,3063.411326288906,273.0566101074219,1.9471695293351448,3.090851368702457,True
0.5,1.0,S002,A,0.0,7435.278518338766,308.9542541503906,2.7483947309171373,2.7483947309171373,False
0.5,1.0,S002,B,0.0,7435.278518338766,308.9542541503906,2.190938722103745,2.190938722103745,False
0.5,1.0,S002,C,0.0,7435.278518338766,308.9542541503906,4.647148054937269,4.647148054937269,False
0.5,1.0,S003,A,0.0,7261.075570364676,561.8041381835938,2.7880952690429117,2.7880952690429117,False
0.5,1.0,S003,B,0.0,7261.075570364676,561.8041381835938,2.2362647935507054,2.2362647935507054,False
0.5,1.0,S003,C,0.0,7261.075570364676,561.8041381835938,4.64221353505382,4.64221353505382,False
0.5,1.0,S004,A,0.0,7745.662441501595,398.2391662597656,2.9050947979113255,2.9050947979113255,False
0.5,1.0,S004,B,0.0,7745.662441501595,398.2391662597656,2.321370136616153,2.321370136616153,False
0.5,1.0,S004,C,0.0,7745.662441501595,398.2391662597656,4.883051169549027,4.883051169549027,False
0.5,1.0,S005,A,24.809124322520535,5302.02013115008,326.410888671875,1.996156726745343,2.25,True
0.5,1.0,S005,B,25.550431858318213,5302.02013115008,326.410888671875,1.596047411321957,2.0,True
0.5,1.0,S005,C,50.82935056812903,5302.02013115008,326.410888671875,3.350086199444121,4.0,True
0.5,1.0,S006,A,25.0,3181.0333082558964,366.09783935546875,1.221895019110295,1.3875905551279843,True
0.5,1.0,S006,B,30.0,3181.0333082558964,366.09783935546875,0.9801094713442735,1.347993313232814,True
0.5,1.0,S006,C,80.0,3181.0333082558964,366.09783935546875,2.034172382738966,3.2482386943139674,True
0.5,1.0,S007,A,25.0,4533.827897987457,511.9731750488281,1.7772432331261645,2.0176122529269254,True
0.5,1.0,S007,B,30.0,4533.827897987457,511.9731750488281,1.4300827900006192,1.9594661820545798,True
0.5,1.0,S007,C,66.67348771156365,4533.827897987457,511.9731750488281,2.9349058910882295,4.0,True
0.5,1.0,S008,A,0.0,8109.473184927932,372.9093322753906,3.011367767164405,3.011367767164405,False
0.5,1.0,S008,B,0.0,8109.473184927932,372.9093322753906,2.402381371956162,2.402381371956162,False
0.5,1.0,S008,C,0.0,8109.473184927932,372.9093322753906,5.082271089725376,5.082271089725376,False
0.5,1.0,S009,A,16.132634510510915,5722.680393214653,293.2289123535156,2.1207491832688588,2.25,True
0.5,1.0,S009,B,21.784563482284767,5722.680393214653,293.2289123535156,1.6913083367935142,2.0,True
0.5,1.0,S009,C,38.910478966389356,5722.680393214653,293.2289123535156,3.582147165542332,4.0,True
0.5,1.0,S010,A,25.0,4778.43990162097,435.63653564453125,1.824048546053064,2.06820474813911,True
0.5,1.0,S010,B,29.81151202606995,4778.43990162097,435.63653564453125,1.4616637118276836,2.0,True
0.5,1.0,S010,C,62.86539965860208,4778.43990162097,435.63653564453125,3.0442402822077925,4.0,True
0.5,1.0,S011,A,25.0,2817.1517251516107,295.36175537109375,1.080629224937061,1.2232594645413943,True
0.5,1.0,S011,B,30.0,2817.1517251516107,295.36175537109375,0.8666083393627642,1.18747611856745,True
0.5,1.0,S011,C,80.0,2817.1517251516107,295.36175537109375,1.799991499596607,2.8620236525784515,True
0.5,1.0,S012,A,0.0,7398.449561287365,413.3009948730469,2.774436848599735,2.774436848599735,False
0.5,1.0,S012,B,0.0,7398.449561287365,413.3009948730469,2.216909523580082,2.216909523580082,False
0.5,1.0,S012,C,0.0,7398.449561287365,413.3009948730469,4.663728479956534,4.663728479956534,False
0.5,1.0,S013,A,25.0,4848.706999909826,399.18182373046875,1.830008879433624,2.0738790048721434,True
0.5,1.0,S013,B,29.692405274694842,4848.706999909826,399.18182373046875,1.4637853337641737,2.0,True
0.5,1.0,S013,C,62.05197354447736,4848.706999909826,399.18182373046875,3.0681733740619066,4.0,True
0.5,1.0,S014,A,14.132389900245718,5410.9170943694,591.9473876953125,2.134693998141932,2.25,True
0.5,1.0,S014,B,20.409480449194096,5410.9170943694,591.9473876953125,1.7193998822624232,2.0,True
0.5,1.0,S014,C,41.08800276302504,5410.9170943694,591.9473876953125,3.5162921736738317,4.0,True
0.5,1.0,S015,A,0.0,6019.113948538039,571.7992553710938,2.310265049010689,2.310265049010689,False
0.5,1.0,S015,B,13.312836069303792,6019.113948538039,571.7992553710938,1.8528891537237921,2.0,True
0.5,1.0,S015,C,18.810955466149924,6019.113948538039,571.7992553710938,3.847249315389197,4.0,True
0.2,0.8,S001,A,25.0,3063.411326288906,273.0566101074219,0.944344479109088,1.0683759500548513,True
0.2,0.8,S001,B,30.0,3063.411326288906,273.0566101074219,0.75785589049407,1.0369324000152116,True
0.2,0.8,S001,C,80.0,3063.411326288906,273.0566101074219,1.5701342891765104,2.4938789051179526,True
0.2,0.8,S002,A,25.0,7435.278518338766,308.9542541503906,2.213054677596746,2.4978687728474505,True
0.2,0.8,S002,B,30.0,7435.278518338766,308.9542541503906,1.7660656639129582,2.423948133507748,True
0.2,0.8,S002,C,80.0,7435.278518338766,308.9542541503906,3.73203685268019,5.922157344103002,True
0.2,0.8,S003,A,25.0,7261.075570364676,561.8041381835938,2.2652978279766547,2.5677566116532837,True
0.2,0.8,S003,B,30.0,7261.075570364676,561.8041381835938,1.8213461895298664,2.492996171333325,True
0.2,0.8,S003,C,80.0,7261.075570364676,561.8041381835938,3.748542695624321,5.9651668563523526,True
0.2,0.8,S004,A,25.0,7745.662441501595,398.2391662597656,2.34740710212321,2.6518400985010766,True
0.2,0.8,S004,B,30.0,7745.662441501595,398.2391662597656,1.8787608542446335,2.573381755982484,True
0.2,0.8,S004,C,80.0,7745.662441501595,398.2391662597656,3.929738869056523,6.2360195120205555,True
0.2,0.8,S005,A,25.0,5302.02013115008,326.410888671875,1.614411277302537,1.8240792193888518,True
0.2,0.8,S005,B,30.0,5302.02013115008,326.410888671875,1.2930748323990957,1.7700879616212823,True
0.2,0.8,S005,C,80.0,5302.02013115008,326.410888671875,2.6975298756102655,4.28030599345698,True
0.2,0.8,S006,A,25.0,3181.0333082558964,366.09783935546875,0.9928606209158706,1.1299268571592567,True
0.2,0.8,S006,B,30.0,3181.0333082558964,366.09783935546875,0.7983361394439366,1.0980549818698506,True
0.2,0.8,S006,C,80.0,3181.0333082558964,366.09783935546875,1.6426605909536254,2.628345023987178,True
0.2,0.8,S007,A,25.0,4533.827897987457,511.9731750488281,1.4508076244710675,1.6503721931899413,True
0.2,0.8,S007,B,30.0,4533.827897987457,511.9731750488281,1.1710069101156217,1.6032368472127079,True
0.2,0.8,S007,C,80.0,4533.827897987457,511.9731750488281,2.37689630364362,3.795228320399951,True
0.2,0.8,S008,A,25.0,8109.473184927932,372.9093322753906,2.427485697849593,2.7426200397828326,True
0.2,0.8,S008,B,30.0,8109.473184927932,372.9093322753906,1.9389829042459945,2.6619125745422467,True
0.2,0.8,S008,C,79.06534515120805,8109.473184927932,372.9093322753906,4.084182082349631,6.4,True
0.2,0.8,S009,A,25.0,5722.680393214653,293.2289123535156,1.708716194957404,1.9303893645407122,True
0.2,0.8,S009,B,30.0,5722.680393214653,293.2289123535156,1.3642980286098196,1.8736015013984588,True
0.2,0.8,S009,C,80.0,5722.680393214653,293.2289123535156,2.8778172709928365,4.571355052976586,True
0.2,0.8,S010,A,25.0,4778.43990162097,435.63653564453125,1.4800008731363539,1.6811511161078112,True
0.2,0.8,S010,B,30.0,4778.43990162097,435.63653564453125,1.1886100031636282,1.6331422539754339,True
0.2,0.8,S010,C,80.0,4778.43990162097,435.63653564453125,2.456124602008289,3.921599023315726,True
0.2,0.8,S011,A,25.0,2817.1517251516107,295.36175537109375,0.8777943007261452,0.995070174804114,True
0.2,0.8,S011,B,30.0,2817.1517251516107,295.36175537109375,0.7056282407826722,0.9661284830198233,True
0.2,0.8,S011,C,80.0,2817.1517251516107,295.36175537109375,1.4532651334241016,2.3130402394719836,True
0.2,0.8,S012,A,25.0,7398.449561287365,413.3009948730469,2.241748480187045,2.5351064471516054,True
0.2,0.8,S012,B,30.0,7398.449561287365,413.3009948730469,1.7941409772208043,2.4607103360695795,True
0.2,0.8,S012,C,80.0,7398.449561287365,413.3009948730469,3.753150072413474,5.964277128173571,True
0.2,0.8,S013,A,25.0,4848.706999909826,399.18182373046875,1.4809019754401165,1.6811337378794473,True
0.2,0.8,S013,B,30.0,4848.706999909826,399.18182373046875,1.1867163623407548,1.6331337920069753,True
0.2,0.8,S013,C,80.0,4848.706999909826,399.18182373046875,2.4714094356114673,3.946029218745408,True
0.2,0.8,S014,A,25.0,5410.9170943694,591.9473876953125,1.745107967347335,1.9838121675878264,True
0.2,0.8,S014,B,30.0,5410.9170943694,591.9473876953125,1.410204619727029,1.9266909353419517,True
0.2,0.8,S014,C,80.0,5410.9170943694,591.9473876953125,2.8503331466745214,4.544753334504464,True
0.2,0.8,S015,A,25.0,6019.113948538039,571.7992553710938,1.8768888447159504,2.135582405608352,True
0.2,0.8,S015,B,30.0,6019.113948538039,571.7992553710938,1.5089397852359046,2.075270388461775,True
0.2,0.8,S015,C,80.0,6019.113948538039,571.7992553710938,3.1064352909537467,4.969418815953902,True
0.2,1.2,S001,A,25.0,3063.411326288906,273.0566101074219,1.3854757100946906,1.5646485849136544,True
0.2,1.2,S001,B,30.0,3063.411326288906,273.0566101074219,1.1079600420699447,1.5183256084320393,True
0.2,1.2,S001,C,80.0,3063.411326288906,273.0566101074219,2.324204769493779,3.687823832286961,True
0.2,1.2,S002,A,21.374003380710707,7435.278518338766,308.9542541503906,3.283734784237529,3.5999999999999996,True
0.2,1.2,S002,B,24.07689113345168,7435.278518338766,308.9542541503906,2.615811780294531,3.2,True
0.2,1.2,S002,C,44.99810255635473,7435.278518338766,308.9542541503906,5.562259257194347,6.4,True
0.2,1.2,S003,A,19.76772009171892,7261.075570364676,561.8041381835938,3.3108927101091683,3.6,True
0.2,1.2,S003,B,23.172853097758995,7261.075570364676,561.8041381835938,2.6511833975715433,3.2,True
0.2,1.2,S003,C,45.06070533522129,7261.075570364676,561.8041381835938,5.535884374483317,6.4,True
0.2,1.2,S004,A,12.33418933144378,7745.662441501595,398.2391662597656,3.4627824936994402,3.6,True
0.2,1.2,S004,B,20.28181222632045,7745.662441501595,398.2391662597656,2.7639794189876725,3.2,True
0.2,1.2,S004,C,34.99720973454082,7745.662441501595,398.2391662597656,5.836363470041531,6.4,True
0.2,1.2,S005,A,25.0,5302.02013115008,326.410888671875,2.3779021761881487,2.683006480635165,True
0.2,1.2,S005,B,30.0,5302.02013115008,326.410888671875,1.8990199902448186,2.6032625536591514,True
0.2,1.2,S005,C,80.0,5302.02013115008,326.410888671875,4.002642523277976,6.34673435226419,True
0.2,1.2,S006,A,25.0,3181.0333082558964,366.09783935546875,1.4509294173047196,1.645254253096712,True
0.2,1.2,S006,B,30.0,3181.0333082558964,366.09783935546875,1.1618828032446102,1.597931644595777,True
0.2,1.2,S006,C,80.0,3181.0333082558964,366.09783935546875,2.4256841745243074,3.8681323646407573,True
0.2,1.2,S007,A,25.0,4533.827897987457,511.9731750488281,2.1036788417812615,2.3848523126639094,True
0.2,1.2,S007,B,30.0,4533.827897987457,511.9731750488281,1.6891586698856162,2.315695516896451,True
0.2,1.2,S007,C,80.0,4533.827897987457,511.9731750488281,3.492915478532839,5.562258680641215,True
0.2,1.2,S008,A,1.1900700667789588,8109.473184927932,372.9093322753906,3.5952498364792156,3.6,True
0.2,1.2,S008,B,17.21408934948109,8109.473184927932,372.9093322753906,2.865779839666329,3.2,True
0.2,1.2,S008,C,24.32111676441497,8109.473184927932,372.9093322753906,6.080360097101121,6.4,True
0.2,1.2,S009,A,25.0,5722.680393214653,293.2289123535156,2.532782171580314,2.8574635882414863,True
0.2,1.2,S009,B,30.0,5722.680393214653,293.2289123535156,2.018318644977209,2.7728798489036186,True
0.2,1.2,S009,C,75.57414451720308,5722.680393214653,293.2289123535156,4.286477060091828,6.4,True
0.2,1.2,S010,A,25.0,4778.43990162097,435.63653564453125,2.168096218969774,2.4552583801704086,True
0.2,1.2,S010,B,30.0,4778.43990162097,435.63653564453125,1.734717420491739,2.3840399528015865,True
0.2,1.2,S010,C,80.0,4778.43990162097,435.63653564453125,3.632355962407296,5.783965343947488,True
0.2,1.2,S011,A,25.0,2817.1517251516107,295.36175537109375,1.283464149147977,1.451448754278675,True
0.2,1.2,S011,B,30.0,2817.1517251516107,295.36175537109375,1.0275884379428561,1.4088237541150763,True
0.2,1.2,S011,C,80.0,2817.1517251516107,295.36175537109375,2.146717865769113,3.4110070656849185,True
0.2,1.2,S012,A,20.17816424063705,7398.449561287365,413.3009948730469,3.307125217012426,3.5999999999999996,True
0.2,1.2,S012,B,23.475337643491883,7398.449561287365,413.3009948730469,2.63967806993936,3.2,True
0.2,1.2,S012,C,44.26731062278897,7398.449561287365,413.3009948730469,5.574306887499594,6.4,True
0.2,1.2,S013,A,25.0,4848.706999909826,399.18182373046875,2.1791157834271315,2.466624271864839,True
0.2,1.2,S013,B,30.0,4848.706999909826,399.18182373046875,1.7408543051875922,2.395073463421377,True
0.2,1.2,S013,C,80.0,4848.706999909826,399.18182373046875,3.664937312512347,5.835781690505134,True
0.2,1.2,S014,A,25.0,5410.9170943694,591.9473876953125,2.524280028936529,2.860380736875669,True
0.2,1.2,S014,B,30.0,5410.9170943694,591.9473876953125,2.0285951447978174,2.776977907314286,True
0.2,1.2,S014,C,77.1887934932072,5410.9170943694,591.9473876953125,4.182251200673143,6.3999999999999995,True
0.2,1.2,S015,A,25.0,6019.113948538039,571.7992553710938,2.7436412533054275,3.110678865271514,True
0.2,1.2,S015,B,30.0,6019.113948538039,571.7992553710938,2.1968385222116806,3.021131151803467,True
0.2,1.2,S015,C,69.15704203972898,6019.113948538039,571.7992553710938,4.5880633398246475,6.4,True
