sortie,phase,time_s,relay_sortie,access_loss_db,access_limit_db,access_available,backhaul_loss_db,backhaul_limit_db,backhaul_available,both_available
Q23-009,S004-handoff,9384.375473006623,R3-007,115.48490584823361,116.0,True,125.82956499723797,126.0,True,True
Q23-009,S004-handoff,9394.193654824805,R3-007,115.48490584823361,116.0,True,125.82956499723797,126.0,True,True
Q23-009,S004-handoff,9404.011836642985,R3-007,115.48490584823361,116.0,True,125.82956499723797,126.0,True,True
Q23-009,S004-handoff,9413.830018461167,R3-007,115.48490584823361,116.0,True,125.82956499723797,126.0,True,True
Q23-009,S004-handoff,9423.64820027935,R3-007,115.48490584823361,116.0,True,125.82956499723797,126.0,True,True
Q23-009,S004-handoff,9433.466382097531,R3-007,115.48490584823361,116.0,True,125.82956499723797,126.0,True,True
Q23-009,S004-handoff,9443.284563915713,R3-007,115.48490584823361,116.0,True,125.82956499723797,126.0,True,True
Q23-009,S004-handoff,9453.102745733895,R3-007,115.48490584823361,116.0,True,125.82956499723797,126.0,True,True
Q23-009,S004-handoff,9462.920927552077,R3-007,115.48490584823361,116.0,True,125.82956499723797,126.0,True,True
Q23-009,S004-handoff,9472.739109370259,R3-007,115.48490584823361,116.0,True,125.82956499723797,126.0,True,True
Q23-009,S004-handoff,9482.557291188441,R3-007,115.48490584823361,116.0,True,125.82956499723797,126.0,True,True
Q23-009,S004-handoff,9492.375473006623,R3-007,115.48490584823361,116.0,True,125.82956499723797,126.0,True,True
Q23-009,S004-handoff,9502.193654824805,R3-007,115.48490584823361,116.0,True,125.82956499723797,126.0,True,True
Q23-009,S004-handoff,9512.011836642985,R3-007,115.48490584823361,116.0,True,125.82956499723797,126.0,True,True
Q23-009,S004-handoff,9521.830018461167,R3-007,115.48490584823361,116.0,True,125.82956499723797,126.0,True,True
Q23-009,S004-handoff,9531.64820027935,R3-007,115.48490584823361,116.0,True,125.82956499723797,126.0,True,True
Q23-009,S004-handoff,9541.466382097531,R3-007,115.48490584823361,116.0,True,125.82956499723797,126.0,True,True
Q23-009,S004-handoff,9551.284563915713,R3-007,115.48490584823361,116.0,True,125.82956499723797,126.0,True,True
Q23-009,S004-handoff,9561.102745733895,R3-007,115.48490584823361,116.0,True,125.82956499723797,126.0,True,True
Q23-009,leg2-climb,9561.102745733895,R3-007,115.48490584823361,116.0,True,125.82956499723797,126.0,True,True
Q23-009,leg2-climb,9570.813555234454,R3-007,115.48083103299281,116.0,True,125.82956499723797,126.0,True,True
Q23-009,leg2-climb,9580.52436473501,R3-007,115.47822090802754,116.0,True,125.82956499723797,126.0,True,True
Q23-009,leg2-climb,9590.23517423557,R3-007,105.47707811706866,116.0,True,125.82956499723797,126.0,True,True
Q23-009,leg2-climb,9599.945983736126,R3-007,105.47740381878788,116.0,True,125.82956499723797,126.0,True,True
Q23-009,leg2-climb,9609.656793236685,R3-007,105.47919768288492,116.0,True,125.82956499723797,126.0,True,True
Q23-009,leg2-climb,9619.367602737242,R3-007,105.48245789120332,116.0,True,125.82956499723797,126.0,True,True
Q23-009,leg2-climb,9629.0784122378,R3-007,105.4871811438669,116.0,True,125.82956499723797,126.0,True,True
Q23-009,leg2-cruise,9629.0784122378,R3-007,105.4871811438669,116.0,True,125.82956499723797,126.0,True,True
Q23-009,leg2-cruise,9639.008748701264,R3-007,104.85669591586647,116.0,True,125.82956499723797,126.0,True,True
Q23-009,leg2-cruise,9648.939085164728,R3-007,104.19381720935543,116.0,True,125.82956499723797,126.0,True,True
Q23-009,leg2-cruise,9658.869421628191,R3-007,103.4992807429313,116.0,True,125.82956499723797,126.0,True,True
Q23-009,leg2-cruise,9668.799758091654,R3-007,102.77633900182826,116.0,True,125.82956499723797,126.0,True,True
Q23-009,leg2-cruise,9678.730094555118,R3-007,102.03249995108939,116.0,True,125.82956499723797,126.0,True,True
Q23-009,leg2-cruise,9688.660431018583,R3-007,101.28212271931255,116.0,True,125.82956499723797,126.0,True,True
Q23-009,leg2-cruise,9698.590767482046,R3-007,100.54987387646267,116.0,True,125.82956499723797,126.0,True,True
Q23-009,leg2-cruise,9708.52110394551,R3-007,99.87428204386053,116.0,True,125.82956499723797,126.0,True,True
Q23-009,leg2-cruise,9718.451440408973,R3-007,99.30892971013473,116.0,True,125.82956499723797,126.0,True,True
Q23-009,leg2-cruise,9728.381776872437,R3-007,98.91674328014925,116.0,True,125.82956499723797,126.0,True,True
Q23-009,leg2-cruise,9738.3121133359,R3-007,98.75370538639558,116.0,True,125.82956499723797,126.0,True,True
Q23-009,leg2-cruise,9748.242449799363,R3-007,98.84657265656517,116.0,True,125.82956499723797,126.0,True,True
Q23-009,leg2-cruise,9758.172786262827,R3-007,99.1798371879324,116.0,True,125.82956499723797,126.0,True,True
Q23-009,leg2-cruise,9768.10312272629,R3-007,109.70346523719701,116.0,True,125.82956499723797,126.0,True,True
Q23-009,leg2-cruise,9778.033459189754,R3-007,110.35437946399801,116.0,True,125.82956499723797,126.0,True,True
Q23-010,leg1-cruise,2758.2493042386855,R3-002,108.79033174544145,116.0,True,123.1296585863597,126.0,True,True
Q23-010,leg1-cruise,2768.067860037111,R3-002,108.84107527064225,116.0,True,123.1296585863597,126.0,True,True
Q23-010,leg1-cruise,2777.8864158355373,R3-002,108.90696502856999,116.0,True,123.1296585863597,126.0,True,True
Q23-010,leg1-cruise,2787.7049716339634,R3-002,108.98731343568843,116.0,True,123.1296585863597,126.0,True,True
Q23-010,leg1-cruise,2797.5235274323895,R3-002,109.08131442258741,116.0,True,123.1296585863597,126.0,True,True
Q23-010,leg1-cruise,2807.3420832308157,R3-002,109.18806840131154,116.0,True,123.1296585863597,126.0,True,True
Q23-010,leg1-cruise,2817.160639029242,R3-002,109.3066079966273,116.0,True,123.1296585863597,126.0,True,True
Q23-010,leg1-cruise,2826.979194827668,R3-002,109.43592319692226,116.0,True,123.1296585863597,126.0,True,True
Q23-010,leg1-cruise,2836.797750626094,R3-002,109.57498481586859,116.0,True,123.1296585863597,126.0,True,True
Q23-010,leg1-cruise,2846.6163064245197,R3-002,109.72276544488125,116.0,True,123.1296585863597,126.0,True,True
Q23-010,leg1-cruise,2856.434862222946,R3-002,109.87825737747295,116.0,True,123.1296585863597,126.0,True,True
Q23-010,leg1-cruise,2866.253418021372,R3-002,110.04048726622395,116.0,True,123.1296585863597,126.0,True,True
Q23-010,leg1-cruise,2876.071973819798,R3-002,110.20852750916355,116.0,True,123.1296585863597,126.0,True,True
Q23-010,leg1-descent,2876.071973819798,R3-002,110.20852750916355,116.0,True,123.1296585863597,126.0,True,True
Q23-010,leg1-descent,2884.8326997312565,R3-002,110.21479979989684,116.0,True,123.1296585863597,126.0,True,True
Q23-010,leg1-descent,2893.593425642715,R3-002,110.22146397687585,116.0,True,123.1296585863597,126.0,True,True
Q23-010,leg1-descent,2902.354151554173,R3-002,110.22851822464428,116.0,True,123.1296585863597,126.0,True,True
Q23-010,leg1-descent,2911.1148774656313,R3-002,110.23596062856923,116.0,True,123.1296585863597,126.0,True,True
Q23-010,leg1-descent,2919.8756033770896,R3-002,110.24378917653931,116.0,True,123.1296585863597,126.0,True,True
Q23-010,leg1-descent,2928.636329288548,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-010,S005-handoff,2928.636329288548,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-010,S005-handoff,2938.636329288548,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-010,S005-handoff,2948.636329288548,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-010,S005-handoff,2958.636329288548,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-010,S005-handoff,2968.636329288548,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-010,S005-handoff,2978.636329288548,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-010,S005-handoff,2988.636329288548,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-010,S005-handoff,2998.636329288548,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-010,S005-handoff,3008.636329288548,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-010,S005-handoff,3018.636329288548,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-010,S005-handoff,3028.636329288548,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-010,S005-handoff,3038.636329288548,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-010,S005-handoff,3048.636329288548,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-010,S005-handoff,3058.636329288548,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-010,S005-handoff,3068.636329288548,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-010,S005-handoff,3078.636329288548,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-010,S005-handoff,3088.636329288548,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-010,S005-handoff,3098.636329288548,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-010,S005-handoff,3108.636329288548,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-010,S005-handoff,3118.636329288548,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-010,S005-handoff,3128.636329288548,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-010,S005-handoff,3138.636329288548,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-010,leg2-climb,3138.636329288548,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-010,leg2-climb,3147.3970552000064,R3-002,110.2421926752334,116.0,True,123.1296585863597,126.0,True,True
Q23-010,leg2-climb,3156.157781111465,R3-002,110.2329372148724,116.0,True,123.1296585863597,126.0,True,True
Q23-010,leg2-climb,3164.9185070229228,R3-002,110.22423897250428,116.0,True,123.1296585863597,126.0,True,True
Q23-010,leg2-climb,3173.679232934381,R3-002,110.21610134104614,116.0,True,123.1296585863597,126.0,True,True
Q23-010,leg2-climb,3182.4399588458396,R3-002,110.20852750916355,116.0,True,123.1296585863597,126.0,True,True
Q23-010,leg2-cruise,3182.4399588458396,R3-002,110.20852750916355,116.0,True,123.1296585863597,126.0,True,True
Q23-010,leg2-cruise,3192.2585146442657,R3-002,110.04048726622395,116.0,True,123.1296585863597,126.0,True,True
Q23-010,leg2-cruise,3202.077070442692,R3-002,109.87825737747295,116.0,True,123.1296585863597,126.0,True,True
Q23-010,leg2-cruise,3211.895626241118,R3-002,109.72276544488125,116.0,True,123.1296585863597,126.0,True,True
Q23-010,leg2-cruise,3221.7141820395436,R3-002,109.57498481586859,116.0,True,123.1296585863597,126.0,True,True
Q23-010,leg2-cruise,3231.5327378379698,R3-002,109.43592319692226,116.0,True,123.1296585863597,126.0,True,True
Q23-010,leg2-cruise,3241.351293636396,R3-002,109.3066079966273,116.0,True,123.1296585863597,126.0,True,True
Q23-010,leg2-cruise,3251.169849434822,R3-002,109.18806840131154,116.0,True,123.1296585863597,126.0,True,True
Q23-010,leg2-cruise,3260.988405233248,R3-002,109.08131442258741,116.0,True,123.1296585863597,126.0,True,True
Q23-010,leg2-cruise,3270.8069610316743,R3-002,108.98731343568843,116.0,True,123.1296585863597,126.0,True,True
Q23-010,leg2-cruise,3280.6255168301004,R3-002,108.90696502856999,116.0,True,123.1296585863597,126.0,True,True
Q23-010,leg2-cruise,3290.4440726285266,R3-002,108.84107527064225,116.0,True,123.1296585863597,126.0,True,True
Q23-010,leg2-cruise,3300.2626284269522,R3-002,108.79033174544145,116.0,True,123.1296585863597,126.0,True,True
Q23-011,leg1-cruise,2382.7668062278276,R3-002,108.77081662972857,116.0,True,123.1296585863597,126.0,True,True
Q23-011,leg1-cruise,2392.5853620262537,R3-002,108.8269455124356,116.0,True,123.1296585863597,126.0,True,True
Q23-011,leg1-cruise,2402.40391782468,R3-002,108.90696502856999,116.0,True,123.1296585863597,126.0,True,True
Q23-011,leg1-cruise,2412.222473623106,R3-002,109.00956749253632,116.0,True,123.1296585863597,126.0,True,True
Q23-011,leg1-cruise,2422.041029421532,R3-002,109.13315646072749,116.0,True,123.1296585863597,126.0,True,True
Q23-011,leg1-cruise,2431.8595852199583,R3-002,109.27592293086535,116.0,True,123.1296585863597,126.0,True,True
Q23-011,leg1-cruise,2441.678141018384,R3-002,109.43592319692226,116.0,True,123.1296585863597,126.0,True,True
Q23-011,leg1-cruise,2451.49669681681,R3-002,109.61115239057065,116.0,True,123.1296585863597,126.0,True,True
Q23-011,leg1-cruise,2461.315252615236,R3-002,109.79960928686671,116.0,True,123.1296585863597,126.0,True,True
Q23-011,leg1-cruise,2471.1338084136623,R3-002,109.99934970902017,116.0,True,123.1296585863597,126.0,True,True
