sortie,phase,time_s,longitude,latitude,altitude_m,distance_3d_m,fspl_db,obstruction,path_loss_db,threshold_db,available,reason
Q23-007,leg2-cruise,7559.299487010209,109.20428288571429,23.02212174285714,561.8041381835938,3139.479907329749,109.99137899260687,False,109.99137899260687,122.0,True,
Q23-007,leg2-cruise,7569.178501391658,109.20554806734694,23.021473540816327,561.8041381835938,2992.6510983343583,109.57534657564207,False,109.57534657564207,122.0,True,
Q23-007,leg2-cruise,7579.057515773106,109.20681324897959,23.02082533877551,561.8041381835938,2845.9625872978345,109.13880856622552,False,109.13880856622552,122.0,True,
Q23-007,leg2-cruise,7588.936530154555,109.20807843061225,23.020177136734695,561.8041381835938,2699.437335454811,108.67968983909698,False,108.67968983909698,122.0,True,
Q23-007,leg2-cruise,7598.8155445360035,109.2093436122449,23.019528934693877,561.8041381835938,2553.1035465322802,108.19559341214757,False,108.19559341214757,122.0,True,
Q23-007,leg2-cruise,7608.694558917452,109.21060879387755,23.01888073265306,561.8041381835938,2406.996241327578,107.68373307619332,False,107.68373307619332,122.0,True,
Q23-007,leg2-cruise,7618.573573298901,109.2118739755102,23.018232530612245,561.8041381835938,2261.1594307049254,107.14084853080178,False,107.14084853080178,122.0,True,
Q23-007,leg2-cruise,7628.452587680349,109.21313915714286,23.017584328571427,561.8041381835938,2115.6491672391103,106.56309786175447,False,106.56309786175447,122.0,True,
Q23-007,leg2-cruise,7638.331602061798,109.21440433877551,23.016936126530613,561.8041381835938,1970.5379145588822,105.94592074260147,False,105.94592074260147,122.0,True,
Q23-007,leg2-cruise,7648.210616443246,109.21566952040817,23.016287924489795,561.8041381835938,1825.9209392182472,105.28386421490536,False,105.28386421490536,122.0,True,
Q23-007,leg2-cruise,7658.089630824695,109.21693470204082,23.01563972244898,561.8041381835938,1681.925888114703,104.57036193942785,False,104.57036193942785,122.0,True,
Q23-007,leg2-cruise,7667.968645206143,109.21819988367348,23.014991520408163,561.8041381835938,1538.7275284360242,103.79745930528607,False,103.79745930528607,122.0,True,
Q23-007,leg2-cruise,7677.847659587592,109.21946506530612,23.014343318367345,561.8041381835938,1396.571122710803,102.95548598963511,False,102.95548598963511,122.0,True,
Q23-007,leg2-cruise,7687.72667396904,109.22073024693877,23.01369511632653,561.8041381835938,1255.8107575164454,102.03270881399837,False,102.03270881399837,122.0,True,
Q23-007,leg2-cruise,7697.605688350489,109.22199542857143,23.013046914285713,561.8041381835938,1116.9745583377592,101.01509045770176,False,101.01509045770176,122.0,True,
Q23-007,leg2-cruise,7707.484702731937,109.22326061020408,23.0123987122449,561.8041381835938,980.880166031319,99.8865438929367,False,99.8865438929367,122.0,True,
Q23-007,leg2-cruise,7717.363717113386,109.22452579183674,23.01175051020408,561.8041381835938,848.8476604004067,98.63081995397823,False,98.63081995397823,122.0,True,
Q23-007,leg2-cruise,7727.2427314948345,109.22579097346939,23.011102308163263,561.8041381835938,723.1058005421313,97.23826174084206,False,97.23826174084206,122.0,True,
Q23-007,leg2-cruise,7737.121745876283,109.22705615510205,23.01045410612245,561.8041381835938,607.5733109358372,95.72619859861759,False,95.72619859861759,122.0,True,
Q23-007,leg2-cruise,7747.000760257732,109.2283213367347,23.00980590408163,561.8041381835938,509.24730938961886,94.19279969586158,False,94.19279969586158,122.0,True,
Q23-007,leg2-cruise,7756.87977463918,109.22958651836736,23.009157702040817,561.8041381835938,439.8237874798743,92.91979911607713,False,92.91979911607713,122.0,True,
Q23-007,leg2-cruise,7766.758789020629,109.2308517,23.0085095,561.8041381835938,414.10413818359376,92.39641624366728,False,92.39641624366728,122.0,True,
Q23-007,leg2-descent,7766.758789020629,109.2308517,23.0085095,561.8041381835938,414.10413818359376,92.39641624366728,False,92.39641624366728,122.0,True,
Q23-007,leg2-descent,7776.624792161165,109.2308517,23.0085095,542.0721319025215,394.3721319025215,91.97234919751769,False,91.97234919751769,122.0,True,
Q23-007,leg2-descent,7786.490795301701,109.2308517,23.0085095,522.3401256214491,374.64012562144916,91.52651064219887,False,91.52651064219887,122.0,True,
Q23-007,leg2-descent,7796.356798442237,109.2308517,23.0085095,502.6081193403769,354.9081193403769,91.056543533181,False,91.056543533181,122.0,True,
Q23-007,leg2-descent,7806.222801582773,109.2308517,23.0085095,482.87611305930466,335.17611305930467,90.55968603959113,False,90.55968603959113,122.0,True,
