运输架次编号,通信阶段,开始时刻（s）,结束时刻（s）,保障方式,中继架次编号,直连路径损耗（dB）,直连门限（dB）
Q23-004,leg1-cruise,3107.6174761537313,3114.8191325914177,直连,,120.48598101863998,122.0
Q23-020,leg1-cruise,3107.877386180611,3115.092723978096,直连,,106.9900537208425,122.0
Q23-007,leg1-cruise,3109.1929525085634,3116.5564555369338,直连,,89.89933631075714,122.0
Q23-023,leg1-cruise,3111.744759863236,3118.8712666015062,直连,,94.55862433957557,122.0
Q23-001,leg1-cruise,3112.4467210215403,3119.686781478542,直连,,117.07818720155561,122.0
Q23-004,leg1-cruise,3114.8191325914177,3122.020789029104,直连,,120.70702954626341,122.0
Q23-020,leg1-cruise,3115.092723978096,3122.308061775581,直连,,107.32003786921379,122.0
Q23-007,leg1-cruise,3116.5564555369338,3123.9199585653037,直连,,91.61799772355323,122.0
Q23-023,leg1-cruise,3118.8712666015062,3125.9977733397764,直连,,96.0355366298698,122.0
Q23-001,leg1-cruise,3119.686781478542,3126.926841935543,直连,,117.48537534257571,122.0
Q23-004,leg1-cruise,3122.020789029104,3129.2224454667903,直连,,120.92268450648882,122.0
Q23-020,leg1-cruise,3122.308061775581,3129.523399573066,直连,,107.63808248866673,122.0
Q23-005,S013-handoff,3123.119804062999,3153.119804062999,中继,R3-003,123.77442449618124,122.0
Q23-007,leg1-cruise,3123.9199585653037,3131.2834615936736,直连,,93.18879995114173,122.0
Q23-023,leg1-cruise,3125.9977733397764,3133.1242800780465,直连,,97.32578265196948,122.0
Q23-001,leg1-cruise,3126.926841935543,3134.166902392544,直连,,117.87459153688421,122.0
Q23-004,leg1-cruise,3129.2224454667903,3136.4241019044766,直连,,121.13319850444302,122.0
Q23-020,leg1-cruise,3129.523399573066,3136.7387373705506,直连,,117.94501213929306,122.0
Q23-007,leg1-cruise,3131.2834615936736,3138.646964622044,直连,,94.58563222803473,122.0
Q23-023,leg1-cruise,3133.1242800780465,3140.250786816316,直连,,98.46474827443372,122.0
Q23-001,leg1-cruise,3134.166902392544,3141.406962849546,直连,,118.24733414483437,122.0
Q23-004,leg1-cruise,3136.4241019044766,3143.6257583421625,直连,,121.3388071089156,122.0
Q23-020,leg1-cruise,3136.7387373705506,3143.9540751680356,直连,,118.24156971955132,122.0
Q23-007,leg1-cruise,3138.646964622044,3146.0104676504143,直连,,95.82428779662386,122.0
Q23-023,leg1-cruise,3140.250786816316,3147.377293554586,直连,,99.48098673732589,122.0
Q23-001,leg1-cruise,3141.406962849546,3148.6470233065475,直连,,118.60492410284922,122.0
Q23-004,leg1-cruise,3143.6257583421625,3150.827414779849,直连,,121.53973032243141,122.0
Q23-020,leg1-cruise,3143.9540751680356,3151.1694129655207,直连,,118.52842678915258,122.0
Q23-007,leg1-cruise,3146.0104676504143,3153.373970678784,直连,,96.92850753291376,122.0
Q23-023,leg1-cruise,3147.377293554586,3154.503800292856,直连,,100.39665627183963,122.0
Q23-001,leg1-cruise,3148.6470233065475,3155.8870837635486,直连,,118.94853149666318,122.0
Q23-004,leg1-cruise,3150.827414779849,3158.029071217535,直连,,121.73617389937893,122.0
Q23-020,leg1-cruise,3151.1694129655207,3158.3847507630053,直连,,118.80619232895576,122.0
