longitude,latitude,ground_dsm_m,hover_altitude_m,agl_m,outbound_flight_s,return_flight_s,preflight_s,fixed_energy_kwh,relay_sortie,service_start_s,service_end_s,preparation_start_s,return_o01_s,energy_kwh,return_soc_percent,takeoff_s,arrival_s,drone_ready_s,charge_complete_s,covered_sorties,covered_gap_ids,pattern_gaps,relay_drone,energy_component
109.28027778,23.03333333,377.28515625,677.28515625,300.0,521.5554143047281,567.3541773255614,731.5554143047281,0.30346560930007627,RU-001,810.0,1763.0,78.44458569527194,2330.3541773255615,0.5946600537445208,81.41687332048373,258.44458569527194,780.0,2630.3541773255615,3071.934824159273,"P00020,P00024,P00037,P00040,P00071,P00089,P00107",[],"[('P00020', 0), ('P00024', 0), ('P00037', 0), ('P00040', 0), ('P00071', 0), ('P00089', 0), ('P00107', 0)]",R01,RE-01
109.19444444,23.06333333,736.2197265625,1036.2197265625,300.0,703.4222584626402,779.1322356761818,913.4222584626402,0.39424157606669347,RU-002,2977.0,3915.0,2063.5777415373595,4694.132235676182,0.6808526871778047,78.72335352569361,2243.5777415373595,2947.0,4994.132235676182,5470.728639842166,"P00009,P00026,P00028,P00057",[],"[('P00009', 0), ('P00026', 0), ('P00028', 0), ('P00057', 0)]",R02,RE-02
109.19944444,23.0575,689.9253540039062,989.9253540039062,300.0,637.2175111345099,709.0696239681688,847.2175111345099,0.3552222782312607,RU-003,4614.0,6501.0,3766.78248886549,7210.069623968169,0.9318056115645941,70.88107463860645,3946.78248886549,4584.0,7510.069623968169,8088.615653666286,"P00006,P00008,P00030,P00118",[],"[('P00006', 0), ('P00008', 0), ('P00030', 0), ('P00118', 0), ('P00118', 1)]",R01,RE-01
109.2203356,23.0319231,178.04286193847656,478.04286193847656,300.0,275.3958304947265,304.5910689895996,485.3958304947265,0.1603056564012031,RU-004,6457.0,7169.0,5971.604169505274,7473.5910689896,0.37786121195675865,88.19183712635129,6151.604169505274,6427.0,7773.5910689896,8127.097186347033,"P00010,P00014",[],"[('P00010', 0), ('P00014', 0)]",R02,RE-02
