运输架次编号,通信阶段,开始时刻（s）,结束时刻（s）,保障方式,中继架次编号,直连路径损耗（dB）,直连门限（dB）
P00037,leg1-cruise,583.3736621742853,588.3704891355344,直连,,98.98622060967399,122.0
P00040,leg1-cruise,585.413751990025,590.3697771549594,直连,,87.87506168686923,122.0
P00053,leg1-cruise,586.7360070192256,591.645009038139,直连,,115.20740038752571,122.0
P00020,leg1-cruise,587.0470500325181,591.9704092366026,直连,,90.25105950969154,122.0
P00107,leg1-cruise,587.2142003933694,597.0542327871044,直连,,100.35098877215486,122.0
P00037,leg1-cruise,588.3704891355344,593.3673160967836,直连,,99.54742184672878,122.0
P00035,leg1-climb,588.4522033691406,598.1426440429688,直连,,81.13449505143436,122.0
P00040,leg1-cruise,590.3697771549594,595.3258023198938,直连,,89.77193654781767,122.0
P00147,leg1-descent,591.5852861324765,600.4909471432188,直连,,119.78224293556472,122.0
P00143,leg1-cruise,591.6433503308939,601.4619763766917,直连,,118.13827922218648,122.0
P00053,leg1-cruise,591.645009038139,596.5540110570524,直连,,115.48366209935531,122.0
P00020,leg1-cruise,591.9704092366026,596.893768440687,直连,,91.43299877985423,122.0
P00037,leg1-cruise,593.3673160967836,598.3641430580328,直连,,100.07552224587755,122.0
P00040,leg1-cruise,595.3258023198938,600.2818274848282,直连,,91.45054510620525,122.0
P00053,leg1-cruise,596.5540110570524,606.3720150948792,直连,,115.88245550282726,122.0
P00020,leg1-cruise,596.893768440687,601.8171276447715,直连,,92.63110085562452,122.0
P00107,leg1-cruise,597.0542327871044,606.8942651808394,直连,,101.2656044137124,122.0
P00035,leg1-cruise,598.1426440429688,607.8677593645208,直连,,83.28353644380317,122.0
P00037,leg1-cruise,598.3641430580328,603.3609700192819,直连,,100.57410797502952,122.0
P00040,leg1-cruise,600.2818274848282,605.2378526497625,直连,,92.91406771513799,122.0
P00147,leg1-descent,600.4909471432188,609.396608153961,直连,,119.78057850625036,122.0
P00143,leg1-cruise,601.4619763766917,611.2806024224894,直连,,118.53223292042574,122.0
P00020,leg1-cruise,601.8171276447715,606.7404868488561,直连,,93.77508458483089,122.0
P00037,leg1-cruise,603.3609700192819,608.3577969805311,直连,,101.04622801116368,122.0
P00040,leg1-cruise,605.2378526497625,610.1938778146969,直连,,94.19579536488368,122.0
P00053,leg1-cruise,606.3720150948792,616.1900191327061,直连,,116.3875245565991,122.0
P00020,leg1-cruise,606.7404868488561,611.6638460529407,直连,,94.84001576913361,122.0
P00107,leg1-cruise,606.8942651808394,616.7342975745744,直连,,102.09704392106288,122.0
P00035,leg1-cruise,607.8677593645208,612.7303170252969,直连,,86.95310959683883,122.0
P00037,leg1-cruise,608.3577969805311,613.3546239417803,直连,,101.49449316363382,122.0
P00147,leg1-descent,609.396608153961,618.3022691647031,直连,,119.77937214525187,122.0
P00040,leg1-cruise,610.1938778146969,615.1499029796313,直连,,95.32907079321242,122.0
P00143,leg1-cruise,611.2806024224894,621.0992284682873,直连,,118.90912737422013,122.0
P00020,leg1-cruise,611.6638460529407,616.5872052570252,直连,,95.82195879126967,122.0
P00035,leg1-cruise,612.7303170252969,617.592874686073,直连,,89.13297145284443,122.0
P00037,leg1-cruise,613.3546239417803,623.3482778642787,直连,,102.1270032683755,122.0
P00040,leg1-cruise,615.1499029796313,620.1059281445657,直连,,96.34134532486996,122.0
P00053,leg1-cruise,616.1900191327061,626.008023170533,直连,,116.86512727074351,122.0
P00020,leg1-cruise,616.5872052570252,621.5105644611097,直连,,96.72549364370703,122.0
P00107,leg1-cruise,616.7342975745744,626.5743299683094,直连,,102.85856216618177,122.0
P00035,leg1-cruise,617.592874686073,622.455432346849,直连,,90.96904582032133,122.0
P00147,S001-handoff,618.3022691647031,628.3022691647031,直连,,119.77894086539243,122.0
P00040,leg1-cruise,620.1059281445657,625.0619533095,直连,,97.25415407107576,122.0
P00143,leg1-cruise,621.0992284682873,630.917854514085,直连,,119.27037606062905,122.0
P00020,leg1-cruise,621.5105644611097,626.4339236651941,直连,,97.55804340243341,122.0
P00035,leg1-cruise,622.455432346849,627.317990007625,直连,,92.52533379544903,122.0
P00037,leg1-cruise,623.3482778642787,633.341931786777,直连,,102.90549765067394,122.0
P00040,leg1-cruise,625.0619533095,630.0179784744344,直连,,98.0842526935993,122.0
P00053,leg1-cruise,626.008023170533,635.8260272083597,直连,,117.31806947581404,122.0
P00020,leg1-cruise,626.4339236651941,631.3572828692786,直连,,98.327465911455,122.0
P00107,leg1-cruise,626.5743299683094,636.4143623620444,直连,,103.56061804569478,122.0
P00035,leg1-cruise,627.317990007625,632.180547668401,直连,,93.8652047943,122.0
P00147,S001-handoff,628.3022691647031,638.3022691647031,直连,,119.77894086539243,122.0
P00040,leg1-cruise,630.0179784744344,634.9740036393688,直连,,98.84475100024868,122.0
P00143,leg1-cruise,630.917854514085,640.7364805598828,直连,,119.61722406001047,122.0
P00020,leg1-cruise,631.3572828692786,636.2806420733632,直连,,99.04111111954828,122.0
P00035,leg1-cruise,632.180547668401,637.043105329177,直连,,95.0369496468407,122.0
P00037,leg1-cruise,633.341931786777,643.3355857092754,直连,,103.62073072046455,122.0
P00040,leg1-cruise,634.9740036393688,639.9300288043032,直连,,99.54601462952571,122.0
P00053,leg1-cruise,635.8260272083597,645.6440312461866,直连,,117.74875172439529,122.0
P00020,leg1-cruise,636.2806420733632,641.2040012774478,直连,,99.70551530860689,122.0
P00107,leg1-cruise,636.4143623620444,646.2543947557792,直连,,104.21156836873496,122.0
P00035,leg1-cruise,637.043105329177,641.905662989953,直连,,96.0758495781406,122.0
P00147,S001-handoff,638.3022691647031,648.3022691647031,直连,,119.77894086539243,122.0
P00040,leg1-cruise,639.9300288043032,644.8860539692375,直连,,100.19633842421959,122.0
P00143,leg1-descent,640.7364805598828,649.642141570625,直连,,119.78436490661834,122.0
P00020,leg1-cruise,641.2040012774478,646.1273604815323,直连,,100.32636211390215,122.0
