K,group,sites,A_airframe,B_airframe,C_airframe,A_battery,B_battery,C_battery,relay_airframe,relay_energy,transport_sorties,relay_sorties,site_count,sortie_count,transport_flight_time_s,box_count,relay_time_s,transport_energy_kwh,relay_energy_kwh,transport_flight_time_mean_s,transport_flight_time_min_s,transport_flight_time_max_s,transport_flight_time_cv,relay_service_time_mean_s,relay_service_time_min_s,relay_service_time_max_s,relay_service_time_cv,sortie_count_mean,sortie_count_min,sortie_count_max,sortie_count_cv
2,1,"S001,S002,S003,S004,S005,S006,S007,S008,S009,S010,S012,S013,S014,S015",4,2,2,6,4,4,2,3,"P00009,P00010,P00014,P00020,P00024,P00026,P00028,P00030,P00032,P00035,P00037,P00040,P00041,P00044,P00053,P00057,P00071,P00089,P00107,P00118,P00137,P00140,P00143,P00147","RU-001,RU-002,RU-003",14,24,32883.851625378404,77,4548.0,66.2745074037806,2.4425961302646972,16841.741214971444,799.6308045644855,32883.851625378404,0.9525208947009793,2274.0,0,4548.0,1.0,12.5,1,24,0.92
2,2,S011,0,1,0,0,1,0,0,0,P00018,,1,1,799.6308045644855,3,0,1.0771461381899774,0,16841.741214971444,799.6308045644855,32883.851625378404,0.9525208947009793,2274.0,0,4548.0,1.0,12.5,1,24,0.92
3,1,S001,3,1,1,3,1,1,0,0,"P00032,P00035,P00137,P00140,P00143,P00147",,1,6,5357.670943517433,15,0,8.951681472182244,0,11227.82747664763,799.6308045644855,27526.18068186097,1.0397323935463998,1516.0,0,4548.0,1.4142135623730951,8.333333333333334,1,18,0.8560373823613078
3,2,"S002,S003,S004,S005,S006,S007,S008,S009,S010,S012,S013,S014,S015",4,2,2,6,4,4,2,3,"P00009,P00010,P00014,P00020,P00024,P00026,P00028,P00030,P00037,P00040,P00041,P00044,P00053,P00057,P00071,P00089,P00107,P00118","RU-001,RU-002,RU-003",13,18,27526.18068186097,62,4548.0,57.322825931598366,2.4425961302646972,11227.82747664763,799.6308045644855,27526.18068186097,1.0397323935463998,1516.0,0,4548.0,1.4142135623730951,8.333333333333334,1,18,0.8560373823613078
3,3,S011,0,1,0,0,1,0,0,0,P00018,,1,1,799.6308045644855,3,0,1.0771461381899774,0,11227.82747664763,799.6308045644855,27526.18068186097,1.0397323935463998,1516.0,0,4548.0,1.4142135623730951,8.333333333333334,1,18,0.8560373823613078
