longitude,latitude,ground_dsm_m,hover_altitude_m,agl_m,outbound_flight_s,return_flight_s,preflight_s,fixed_energy_kwh,relay_sortie,service_start_s,service_end_s,preparation_start_s,return_o01_s,energy_kwh,return_soc_percent,takeoff_s,arrival_s,drone_ready_s,charge_complete_s,covered_sorties,covered_gap_ids,pattern_gaps,relay_drone,energy_component
109.2760168,23.0194009,321.5816650390625,621.5816650390625,300.0,442.0330763678303,483.18988178775214,652.0330763678303,0.25660412575411073,RU-001,746.0,1559.0,93.96692363216971,2042.1898817877523,0.5050207924207775,84.2181002368507,273.9669236321697,716.0,2342.1898817877523,2747.354578708693,"P00020,P00024,P00071,P00107",[],"[('P00020', 0), ('P00024', 0), ('P00071', 0), ('P00107', 0)]",R01,RE-01
109.19944444,23.0575,689.9253540039062,989.9253540039062,300.0,637.2175111345099,709.0696239681688,847.2175111345099,0.3552222782312607,RU-002,2247.0,5972.0,1399.78248886549,6681.069623968169,1.4934167226757051,53.330727416384214,1579.78248886549,2217.0,6981.069623968169,7787.770167555174,"P00010,P00014,P00026,P00028,P00037,P00040,P00041,P00044,P00057,P00272,P00275,P00278",[],"[('P00010', 0), ('P00014', 0), ('P00026', 0), ('P00028', 0), ('P00037', 0), ('P00040', 0), ('P00041', 0), ('P00044', 0), ('P00057', 0), ('P00272', 0), ('P00275', 0), ('P00278', 0)]",R02,RE-02
109.2203356,23.0319231,178.04286193847656,478.04286193847656,300.0,275.3958304947265,304.5910689895996,485.3958304947265,0.1603056564012031,RU-003,2829.0,3233.0,2343.6041695052736,3537.5910689895995,0.28375010084564756,91.13280934857352,2523.6041695052736,2799.0,3837.5910689895995,4096.224080029468,P00089,[],"[('P00089', 0)]",R01,RE-03
109.2381714,23.0778414,195.11575317382812,495.1157531738281,300.0,608.2314343935634,638.8494138247157,818.2314343935634,0.3717416664330771,RU-004,5103.0,5951.0,4284.768565606437,6589.849413824716,0.6308527775441882,80.28585070174412,4464.768565606437,5073.0,6889.849413824716,7346.133354702042,"P00009,P00030",[],"[('P00009', 0), ('P00030', 0)]",R01,RE-01
