K,group,sites,A_airframe,B_airframe,C_airframe,A_battery,B_battery,C_battery,relay_airframe,relay_energy,transport_sorties,relay_sorties,site_count,sortie_count,transport_flight_time_s,box_count,relay_time_s,transport_energy_kwh,relay_energy_kwh,transport_flight_time_mean_s,transport_flight_time_min_s,transport_flight_time_max_s,transport_flight_time_cv,relay_service_time_mean_s,relay_service_time_min_s,relay_service_time_max_s,relay_service_time_cv,sortie_count_mean,sortie_count_min,sortie_count_max,sortie_count_cv
2,1,"S001,S002,S003,S004,S005,S006,S007,S008,S009,S010,S012,S013,S014,S015",4,2,2,6,4,4,2,3,"P00003,P00005,P00009,P00010,P00011,P00014,P00024,P00026,P00028,P00030,P00032,P00035,P00036,P00041,P00044,P00057,P00071,P00083,P00086,P00089,P00107,P00272,P00275,P00278","RU-001,RU-002,RU-003,RU-004,RU-005,RU-006",14,24,34399.11917782149,77,6445.0,68.94741644383875,3.575221045867799,17599.374991192988,799.6308045644855,34399.11917782149,0.954564818070833,3222.5,0,6445.0,1.0,12.5,1,24,0.92
2,2,S011,0,1,0,0,1,0,0,0,P00018,,1,1,799.6308045644855,3,0,1.0771461381899774,0,17599.374991192988,799.6308045644855,34399.11917782149,0.954564818070833,3222.5,0,6445.0,1.0,12.5,1,24,0.92
3,1,"S001,S002,S003,S004,S005,S007,S008,S009,S010,S012,S013,S014,S015",4,2,2,6,4,4,2,3,"P00003,P00005,P00009,P00010,P00014,P00024,P00026,P00028,P00030,P00032,P00035,P00036,P00041,P00044,P00057,P00071,P00083,P00086,P00089,P00107,P00272,P00275,P00278","RU-001,RU-002,RU-003,RU-004,RU-005,RU-006",13,23,33318.25529254753,71,6445.0,66.35348150951378,3.575221045867799,11732.916660795328,799.6308045644855,33318.25529254753,1.3009187383497287,2148.3333333333335,0,6445.0,1.414213562373095,8.333333333333334,1,23,1.2445079348883235
3,2,S006,0,0,1,0,0,1,0,0,P00011,,1,1,1080.8638852739632,6,0,2.593934934324972,0,11732.916660795328,799.6308045644855,33318.25529254753,1.3009187383497287,2148.3333333333335,0,6445.0,1.414213562373095,8.333333333333334,1,23,1.2445079348883235
3,3,S011,0,1,0,0,1,0,0,0,P00018,,1,1,799.6308045644855,3,0,1.0771461381899774,0,11732.916660795328,799.6308045644855,33318.25529254753,1.3009187383497287,2148.3333333333335,0,6445.0,1.414213562373095,8.333333333333334,1,23,1.2445079348883235
